Uuid,Void/Retire,Same as mappings,Fully specified name:en,Fully specified name:fr,Short name:en,Short name:fr,Description:en,Description:fr,Data class,Data type,Complex data handler,Answers,Members,Allow decimals,Units,Normal low,Normal high,Absolute low,Absolute high,_version:1,_order:500
db22273d-f14d-4a53-85f2-2f58321c6e56,,,Ampoule(s)/Vial(s),Ampoule(s)/Vial(s),Ampoule(s)/Vial(s),Ampoule(s)/Vial(s),,,Misc,N/A,,,,,,,,,,,
c2c51ec2-bd97-42fd-99c4-4f186670e384,,,Pain,Pain,Pain,Pain,,,Misc,N/A,,,,,,,,,,,
